eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
291,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
292,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
293,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
294,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
295,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
296,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
297,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
298,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
299,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
300,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
301,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
302,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
303,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
304,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
305,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
306,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
307,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
308,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
309,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
310,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
311,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
312,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
313,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
314,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
315,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
316,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
317,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
318,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
319,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
320,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
321,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
322,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
323,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
324,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
325,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
326,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
327,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
328,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
329,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
330,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
331,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
332,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
333,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
334,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
335,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
336,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
337,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
338,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
339,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
340,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
341,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
342,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
343,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
344,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
345,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
346,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
347,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
348,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
349,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
350,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
351,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
352,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
353,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
354,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
355,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
356,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
357,116.99156744487576,116.99156744487576,-1,-1,-1,-1,0,0,0,-1
