eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
94,40.10054817870603,716.7775298650255,1,0,1,-1,1,1,-1,-1
95,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
96,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
97,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
98,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
99,5.8380534190918825,716.7775298650255,1,0,1,-1,1,1,-1,-1
100,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
101,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
102,118.28118386184458,716.7775298650255,1,0,1,-1,1,1,-1,-1
103,186.06089725541202,716.7775298650255,1,0,1,-1,1,1,-1,-1
104,93.96240216264866,716.7775298650255,1,0,1,-1,1,1,-1,-1
105,258.2005247844668,716.7775298650255,1,0,1,-1,1,1,-1,-1
106,50.74060239253717,716.7775298650255,1,0,1,-1,1,1,-1,-1
107,204.05286585675483,716.7775298650255,1,0,1,-1,1,1,-1,-1
108,211.5090725515616,716.7775298650255,1,0,1,-1,1,1,-1,-1
109,20.875109058448437,716.7775298650255,1,0,1,-1,1,1,-1,-1
110,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
111,51.43579162782734,716.7775298650255,1,0,1,-1,1,1,-1,-1
112,44.54460316880417,716.7775298650255,1,0,1,-1,1,1,-1,-1
113,51.04986057099303,716.7775298650255,1,0,1,-1,1,1,-1,-1
114,42.59294176153695,716.7775298650255,1,0,1,-1,1,1,-1,-1
115,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
116,193.44285103600635,716.7775298650255,1,0,1,-1,1,1,-1,-1
117,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
118,142.79929893035484,716.7775298650255,1,0,1,-1,1,1,-1,-1
119,62.96326032195108,716.7775298650255,1,0,1,-1,1,1,-1,-1
120,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
121,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
122,32.59094442093735,716.7775298650255,1,0,1,-1,1,1,-1,-1
123,43.583725430615054,716.7775298650255,1,0,1,-1,1,1,-1,-1
124,65.37055426406576,716.7775298650255,1,0,1,-1,1,1,-1,-1
125,34.04486075876724,716.7775298650255,1,0,1,-1,1,1,-1,-1
126,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
127,44.18140193426764,716.7775298650255,1,0,1,-1,1,1,-1,-1
128,207.60160223691494,716.7775298650255,1,0,1,-1,1,1,-1,-1
129,35.85266509359292,716.7775298650255,1,0,1,-1,1,1,-1,-1
130,53.879882070190654,716.7775298650255,1,0,1,-1,1,1,-1,-1
131,47.608632366425994,716.7775298650255,1,0,1,-1,1,1,-1,-1
132,273.248024904956,716.7775298650255,1,0,1,-1,1,1,-1,-1
133,42.45148742057532,716.7775298650255,1,0,1,-1,1,1,-1,-1
134,8.388933214823632,716.7775298650255,1,0,1,-1,1,1,-1,-1
135,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
136,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
137,254.0215673747034,716.7775298650255,1,0,1,-1,1,1,-1,-1
138,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
139,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
140,80.97831672636872,716.7775298650255,1,0,1,-1,1,1,-1,-1
141,197.73624020383758,716.7775298650255,1,0,1,-1,1,1,-1,-1
142,0.9314811442575683,716.7775298650255,1,0,1,-1,1,1,-1,-1
143,205.0092878766311,716.7775298650255,1,0,1,-1,1,1,-1,-1
144,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
145,9.78090718546089,716.7775298650255,1,0,1,-1,1,1,-1,-1
146,242.7896760959785,716.7775298650255,1,0,1,-1,1,1,-1,-1
147,44.17246104543422,716.7775298650255,1,0,1,-1,1,1,-1,-1
148,194.352516726212,716.7775298650255,1,0,1,-1,1,1,-1,-1
149,0.0,716.7775298650255,1,0,1,-1,1,1,-1,-1
150,4.467088707520425,716.7775298650255,1,0,1,-1,1,1,-1,-1
151,39.34384546850933,716.7775298650255,1,0,1,-1,1,1,-1,-1
152,230.2342165765171,716.7775298650255,1,0,1,-1,1,1,-1,-1
153,306.5836480664384,716.7775298650255,1,0,1,-1,1,1,-1,-1
154,101.67130460718177,716.7775298650255,1,0,1,-1,1,1,-1,-1
155,81.9801737577848,716.7775298650255,1,0,1,-1,1,1,-1,-1
