eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
220,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
221,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
222,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
223,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
224,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
225,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
226,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
227,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
228,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
229,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
230,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
231,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
232,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
233,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
234,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
235,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
236,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
237,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
238,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
239,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
240,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
241,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
242,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
243,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
244,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
245,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
246,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
247,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
248,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
249,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
250,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
251,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
252,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
253,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
254,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
255,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
256,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
257,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
258,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
259,111.33185644454187,111.33185644454187,-1,-1,0,-1,1,0,-1,-1
