eval,score,best,p0,p1,p2,p3,p4,p5,p6,p7
398,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
399,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
400,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
401,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
402,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
403,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
404,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
405,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
406,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
407,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
408,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
409,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
410,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
411,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
412,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
413,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
414,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
415,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
416,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
417,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
418,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
419,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
420,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
421,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
422,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
423,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
424,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
425,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
426,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
427,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
428,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
429,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
430,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
431,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
432,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
433,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
434,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
435,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
436,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
437,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
438,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
439,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
440,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
441,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
442,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
443,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
444,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
445,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
446,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
447,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
448,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
449,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
450,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
451,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
452,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
453,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
454,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
455,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
456,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
457,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
458,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
459,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
460,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
461,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
462,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
463,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
464,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
465,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
466,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
467,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
468,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
469,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
470,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
471,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
472,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
473,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
474,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
475,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
476,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
477,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
478,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
479,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
480,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
481,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
482,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
483,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
484,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
485,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
486,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
487,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
488,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
489,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
490,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
491,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
492,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
493,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
494,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
495,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
496,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
497,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
498,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
499,80.93125050577832,80.93125050577832,1,0,0,0,0,1,-1,1
